Jasa Boga;80.43
Restoran;100
TPP Tertentu;0
Depot Air Minum;80.5
Rumah Makan;53.42
Kelompok Gerai Pangan Jajanan;31.15
Sentra Panganan Jajanan/ Kantin;80.22
Seluruh TPP;58.54
