Manggar;3.95;8.11;5.92
Mengkubang;5.45;5.05;5.26
Kelapa Kampit;1.91;4.96;3.36
Gantung;6.61;5.05;5.87
Renggiang;17.46;14.04;15.83
Simpang Pesak;9.86;10.94;10.37
Dendang;12.36;10.00;11.24
Kabupaten;6.31;7.33;6.80
