Manggar;5.25;9;7.11
Mengkubang;5.71;5.21;5.47
Kelapa Kampit;1.92;5.43;3.51
Gantung;7.23;5.53;6.42
Renggiang;24;16.67;20.41
Simpang Pesak;11.29;11.48;11.38
Dendang;16.67;10.67;13.48
Kabupaten;7.35;7.99;7.66
