Manggar;62.97;110.27;80.60
Mengkubang;60.82;131.69;84.08
Kelapa Kampit;106.32;115.40;101.95
Gantung;78.63;99.69;87.31
Renggiang;85.47;106.40;92.05
Simpang Pesak;75.93;112.32;82.75
Dendang;87.06;93.41;86.28
Kabupaten;77.00;109.66;87.07
