Manggar;99.60;84.31;41.95
Mengkubang;98.95;77.30;93.26
Kelapa Kampit;97.78;50.31;45.48
Gantung;94.99;96.94;37.62
Renggiang;93.91;60.19;49.45
Simpang Pesak;118.88;67.59;18.72
Dendang;97.80;120.61;104.81
Kabupaten;99.01;82.52;50.28
