Manggar;102.3391813
Mengkubang;99.11504425
Kelapa Kampit;87.4617737
Gantung;108.4210526
Renggiang;92.1875
Simpang Pesak;84.3537415
Dendang;79.55801105
Kabupaten;97.37084871
