Manggar;3;1;4
Mengkubang;1;1;2
Kelapa Kampit;2;0;2
Gantung;3;1;4
Renggiang;2;1;3
Simpang Pesak;1;0;1
Dendang;1;0;1
Kabupaten;13;4;17
