Manggar;0.00;0.00
Mengkubang;48.81;50.00
Kelapa Kampit;21.05;1.93
Gantung;111.27;80.00
Renggiang;114.71;0.00
Simpang Pesak;4.05;0.00
Dendang;0.00;0.00
Kabupaten;14.16;3.96
