Manggar;8.532423208;31.39931741;25.2559727;15.01706485;0.682593857;5.802047782;12.62798635;0;44.66463415
Mengkubang;2.551020408;70.40816327;13.26530612;6.632653061;0;0;7.142857143;0;89.09090909
Kelapa Kampit;6.14334471;50.85324232;23.54948805;9.215017065;0;0.682593857;9.556313993;0;93.61022364
Gantung;7.066381156;39.61456103;24.19700214;16.4882227;0.214132762;1.070663812;11.13490364;0;96.48760331
Renggiang;5.208333333;58.33333333;23.95833333;2.083333333;0;2.083333333;8.333333333;0;76.19047619
Simpang Pesak;6.306306306;49.54954955;20.72072072;11.71171171;0;1.801801802;9.90990991;0;78.16901408
Dendang;7.894736842;51.75438596;22.80701754;7.01754386;0;0;10.52631579;0;64.40677966
Kabupaten;6.50925335;46.84109764;22.5909381;11.74218251;0.191448628;1.786853861;10.33822591;0;73.98489141
