Manggar;35.66;44.22;39.44
Mengkubang;44.84;51.62;47.81
Kelapa Kampit;47.94;59.54;52.96
Gantung;36.88;46.92;41.34
Renggiang;43.36;54.27;48.13
Simpang Pesak;36.66;43.48;39.67
Dendang;45.53;57.35;50.66
Kabupaten;39.81;49.16;43.92
