Manggar;100.00;100.00;100.00
Mengkubang;100.00;100.00;100.00
Kelapa Kampit;100.00;100.00;100.00
Gantung;90.43;90.43;90.43
Renggiang;100.00;100.00;100.00
Simpang Pesak;100.00;100.00;100.00
Dendang;100.00;100.00;100.00
Kabupaten;97.84;97.84;97.84
