Manggar;2.967716062;59.77541608;14.37738119;5.875275717;0.380990575;5.253659515;10.98857028;0;73.37060468
Mengkubang;0.695559123;69.5024077;10.11235955;3.317281969;0.267522739;2.889245586;12.94810059;0;82.73572377
Kelapa Kampit;3.337259521;52.53239105;25.24538673;2.944640754;0.078523753;6.753042795;9.030231645;0;78.51418002
Gantung;2.968216443;57.02653008;17.46782243;4.15024954;0.499080641;5.358550039;12.03047019;0;75.98802395
Renggiang;1.539589443;60.26392962;22.28739003;3.445747801;0.073313783;2.565982405;9.750733138;0;104.601227
Simpang Pesak;0.713648528;56.37823372;20.78501338;2.67618198;0.624442462;4.460303301;13.73773417;0;86.03223331
Dendang;1.538461538;74.64190981;13.36870027;2.75862069;0.106100796;0.954907162;6.525198939;0;83.51794417
Kabupaten;2.379457917;60.7703281;17.13552068;4.091298146;0.313837375;4.536376605;10.77318117;;79.03400379
