Manggar;3;1;4
Mengkubang;1;1;2
Kelapa Kampit;2;1;3
Gantung;4;1;5
Renggiang;2;1;3
Simpang Pesak;1;0;1
Dendang;1;0;1
Kabupaten;14;5;19
