Manggar;71.37014315;60.35714286
Mengkubang;47.48603352;78.42105263
Kelapa Kampit;62.87128713;51.85185185
Gantung;72.40566038;51.09489051
Renggiang;56.81818182;55.43478261
Simpang Pesak;80;51.28205128
Dendang;75.67567568;58.77192982
Kabupaten;66.42156863;58.11320755
