Manggar;0;71;5
Mengkubang;0;60;1
Kelapa Kampit;0;42;3
Gantung;0;53;3
Renggiang;0;18;0
Simpang Pesak;0;22;0
Dendang;0;12;0
Kabupaten;0;278;12
