Manggar;54.84;38.71;93.55
Mengkubang;0.00;100.00;100.00
Kelapa Kampit;0.00;50.00;50.00
Gantung;77.78;14.81;92.59
Renggiang;50.00;0.00;50.00
Simpang Pesak;62.50;12.50;75.00
Dendang;66.67;16.67;83.33
Kabupaten;52.75;35.16;87.91
