Manggar;7;4;11
Mengkubang;2;3;5
Kelapa Kampit;0;0;0
Gantung;6;3;9
Renggiang;4;6;10
Simpang Pesak;0;0;0
Dendang;6;0;6
Kabupaten;25;16;41
