Manggar;0;0;0
Mengkubang;0;0;0
Kelapa Kampit;1;0;1
Gantung;3;0;3
Renggiang;3;0;3
Simpang Pesak;2;0;2
Dendang;1;1;2
Kabupaten;10;1;11
